"layout.xaxis.categoryarray","data.1.y","data.1.x","data.1.hoverinfo","data.1.text","data.2.y","data.2.x","data.2.hoverinfo","data.2.text","data.2.marker.size","data.3.y","data.3.x","layout.xaxis.categoryarray-7f63b5993da","data.1.y-7f675f9eba6","data.1.x-7f66ade1bcc","data.1.hoverinfo-7f61bf324e4","data.1.text-7f677fb0311","data.2.y-7f6868ea1","data.2.x-7f61fdec4c","data.2.hoverinfo-7f645a47299","data.2.text-7f62f5fbe87","data.2.marker.size-7f636d5a95d","data.3.y-7f656234cb","data.3.x-7f67277fe2f","data.3.hoverinfo-7f623d0fa5f","data.3.text-7f66ce58557","layout.xaxis.categoryarray-80ecb0b7ed","data.1.y-80e25fb2f1d","data.1.x-80edd22c66","data.1.hoverinfo-80e6160e3a0","data.1.text-80e20004f52","data.2.y-80e7457a0e7","data.2.x-80e2504d95d","data.2.hoverinfo-80e615a7ba7","data.2.text-80e7b6c42df","data.2.marker.size-80e9a7dc7","data.3.y-80e1eb79420","data.3.x-80e265dd0a1","data.3.hoverinfo-80e592c0db4","data.3.text-80e5b37d228","layout.xaxis.categoryarray-3e05fad99c5","data.1.y-3e07e4a8595","data.1.x-3e04e8839f9","data.1.hoverinfo-3e0519632b6","data.1.text-3e05bdb7492","data.2.y-3e024c24c5b","data.2.x-3e05022fd37","data.2.hoverinfo-3e0291e4efb","data.2.text-3e04d355d4","data.2.marker.size-3e04ea7d3c5","data.3.y-3e06c4052da","data.3.x-3e072ff9dbb","data.3.hoverinfo-3e06bcc9af8","data.3.text-3e045d24712","layout.xaxis.categoryarray-3de20b435a1","data.1.y-3de172cedcd","data.1.x-3de6b0399e","data.1.hoverinfo-3de1b96b780","data.1.text-3de43e942a6","data.2.y-3de716c31f","data.2.x-3de67642bdb","data.2.hoverinfo-3de617b6be4","data.2.text-3de6de877bb","data.2.marker.size-3de390cce5c","data.3.y-3de77c01746","data.3.x-3de64383215","data.3.hoverinfo-3de2560341a","data.3.text-3de4efcaa21","layout.xaxis.categoryarray-aa65a60c320","data.1.y-aa66aa983b","data.1.x-aa629f04ce8","data.1.hoverinfo-aa65f4928da","data.1.text-aa63c193115","data.2.y-aa619e57886","data.2.x-aa6284bb2b2","data.2.hoverinfo-aa61c0d8c9","data.2.text-aa61bd87505","data.2.marker.size-aa61feaa98b","data.3.y-aa66720f50b","data.3.x-aa624b7da12","data.3.hoverinfo-aa6224de693","data.3.text-aa6285cce7d","layout.xaxis.categoryarray-9db635ded70","data.1.y-9db2b8f8707","data.1.x-9db5be9f2e8","data.1.hoverinfo-9db5c4a8c7c","data.1.text-9db224d503a","data.2.y-9db1ce216e","data.2.x-9db3f4bdaf","data.2.hoverinfo-9db38d12e30","data.2.text-9db2d2f6e74","data.2.marker.size-9db4fc98d9","data.3.y-9db6396d11d","data.3.x-9db427af9ff","data.3.hoverinfo-9db17b2f672","data.3.text-9db6651c285","layout.xaxis.categoryarray-78f6330e491a","data.1.y-78f66ee16425","data.1.x-78f6f75f202","data.1.hoverinfo-78f6863693c","data.1.text-78f63691e671","data.2.y-78f624b020b4","data.2.x-78f627331c3d","data.2.hoverinfo-78f6c82fce6","data.2.text-78f66ba96674","data.2.marker.size-78f63e8580e4","data.3.y-78f62ed118cd","data.3.x-78f621b352be","data.3.hoverinfo-78f63fd493b","data.3.text-78f669d2c288","data.1.y-13a41ad0c3df","data.1.x-13a47feb7339","data.1.hoverinfo-13a43ad9e4cb","data.1.text-13a4373be99c","data.2.y-13a43e661d18","data.2.x-13a4220032a9","data.2.hoverinfo-13a43afe06af","data.2.text-13a47b68e96a","data.2.marker.size-13a424b46d72","data.2.textfont.size-13a4417d6a31","data.3.y-13a410c6d88e","data.3.x-13a46eb35b3c","data.1.y-604f6b2cabac","data.1.x-604f41bae02c","data.1.hoverinfo-604f53d38a6a","data.1.text-604f65246024","data.2.y-604f37240f5c","data.2.x-604f206c7d4c","data.2.hoverinfo-604f32961935","data.2.text-604f1c510085","data.2.marker.size-604f9f92a49","data.2.textfont.size-604f454723bc","data.3.y-604f417b2f2c","data.3.x-604f7e561349","data.3.hoverinfo-604f450c5e6b","data.3.text-604f2f0ae637","data.1.y-8d885c217c07","data.1.x-8d881a55ded2","data.1.hoverinfo-8d887b97ba7f","data.1.text-8d882655273d","data.2.y-8d8820832974","data.2.x-8d883168f59","data.2.hoverinfo-8d883e1d1da4","data.2.text-8d88698519d7","data.2.marker.size-8d882163a860","data.2.textfont.size-8d8815c347c0","data.3.y-8d88479b9969","data.3.x-8d883874e139","data.3.hoverinfo-8d8816e8224","data.3.text-8d887e220a37","data.1.y-fc2b58e6c416","data.1.x-fc2b1653adf3","data.1.hoverinfo-fc2b4fc137f8","data.1.text-fc2b1641a3b0","data.2.y-fc2b2f61833a","data.2.x-fc2b2aee6d23","data.2.hoverinfo-fc2bb3f2ada","data.2.text-fc2b601653fa","data.2.marker.size-fc2b59e3735e","data.2.textfont.size-fc2b63ab4e6c","data.3.y-fc2b3a9c793","data.3.x-fc2b7f6d85c5","data.3.hoverinfo-fc2b6f6989de","data.3.text-fc2b79da86f6","data.1.y-102007ce0227d","data.1.x-102005ef87c97","data.1.hoverinfo-10200bbbce37","data.1.text-1020056df82e5","data.2.y-102006c0ab4f1","data.2.x-1020032ed71a1","data.2.hoverinfo-102002bf1b26","data.2.text-10200508f5d32","data.2.marker.size-10200742fa6ef","data.2.textfont.size-102006478d080","data.3.y-1020037c0b708","data.3.x-102004d308ad0","data.3.hoverinfo-102002de98547","data.3.text-102003e2d0fdd","data.1.y-217c11de8b3d","data.1.x-217c29875af5","data.1.hoverinfo-217c7564a01f","data.1.text-217c214c8f6f","data.2.y-217c295cd17d","data.2.x-217ccbd7ac2","data.2.hoverinfo-217c6bc65d16","data.2.text-217c2c0986a1","data.2.marker.size-217c2565ca9d","data.2.textfont.size-217c3dd91c99","data.3.y-217c78e4a087","data.3.x-217c69e73d12","data.3.hoverinfo-217c4c5a9f0f","data.3.text-217c5180b8f2","data.1.y-4fed7d2426e2","data.1.x-4fed5074ff9d","data.1.hoverinfo-4fed3139c5af","data.1.text-4fed47e17d68","data.2.y-4fed24f05bb6","data.2.x-4fed20151cac","data.2.hoverinfo-4fed4a0d70a8","data.2.text-4fed385f4b93","data.2.marker.size-4fed785abcce","data.2.textfont.size-4fedd21b61d","data.1.y-5e017627b400","data.1.x-5e01289aa89a","data.1.hoverinfo-5e0141b32b49","data.1.text-5e0159dee751","data.2.y-5e013924a4ef","data.2.x-5e0114c86438","data.2.hoverinfo-5e01702ba330","data.2.text-5e0140e6ddd8","data.2.marker.size-5e0174eeb131","data.2.textfont.size-5e0162b343f0","data.3.y-5e016731742f","data.3.x-5e015fc2ee96","data.1.y-17e42ba7a915","data.1.x-17e4c4db817","data.1.hoverinfo-17e44270f450","data.1.text-17e45b7d244","data.2.y-17e4674d714a","data.2.x-17e4d48e642","data.2.hoverinfo-17e42d04fdde","data.2.text-17e422b710e9","data.2.marker.size-17e420b742cd","data.2.textfont.size-17e45f82b182","data.3.y-17e47d53feca","data.3.x-17e4157cc00e","data.3.hoverinfo-17e43124e227","data.3.text-17e46c7b87a5","data.1.y-17e469b271e4","data.1.x-17e4425365f2","data.1.hoverinfo-17e4714a14e2","data.1.text-17e436a13b89","data.2.y-17e4134bbb64","data.2.x-17e450fbac21","data.2.hoverinfo-17e43ae1d410","data.2.text-17e4402984a3","data.2.marker.size-17e465c30a3d","data.2.textfont.size-17e467d55efc","data.3.y-17e4694f27a5","data.3.x-17e44bb3f7a6","data.3.hoverinfo-17e41447da1e","data.3.text-17e47940f1f8","data.1.y-67761c8094f9","data.1.x-67763db4760d","data.1.hoverinfo-677612b26f21","data.1.text-67769de91e","data.2.y-67767f33b0e2","data.2.x-67761aa206ac","data.2.hoverinfo-677636413dd","data.2.text-67761f5413e8","data.2.marker.size-677648e6f469","data.2.textfont.size-677632b83ee3","data.3.y-67765e28c318","data.3.x-677646208cf3","data.3.hoverinfo-6776305c97d","data.3.text-677670ef2f17","data.1.y-a1fac11f1bf","data.1.x-a1fa6e1638c9","data.1.hoverinfo-a1fa74ea4c95","data.1.text-a1fa424a062a","data.2.y-a1fa9dad166","data.2.x-a1fa7ce98497","data.2.hoverinfo-a1fa47001592","data.2.text-a1fa568848a8","data.2.marker.size-a1fad5a39fa","data.2.textfont.size-a1fa1e9452ef","data.3.y-a1fa1bd0d898","data.3.x-a1fa2c3bf16c","data.3.hoverinfo-a1fa13670024","data.3.text-a1fa4f3a456f","data.1.y-49955aa87b4f","data.1.x-49956b37ae08","data.1.hoverinfo-49951482c636","data.1.text-499515a30dbf","data.2.y-49953db81b2","data.2.x-4995401fcf18","data.2.hoverinfo-49956855518b","data.2.text-4995395cb230","data.2.marker.size-499574b68abb","data.2.textfont.size-49957c4e36d9","data.3.y-499572f32050","data.3.x-499537ce9f25","data.3.hoverinfo-49955e3252c2","data.3.text-499539d76ede","data.1.y-58a8527c704a","data.1.x-58a867b03494","data.1.hoverinfo-58a8614c15ba","data.1.text-58a84a26983d","data.2.y-58a82bd4f2d3","data.2.x-58a829921120","data.2.hoverinfo-58a834a26132","data.2.text-58a8109b349d","data.2.marker.size-58a83d9b37ef","data.2.textfont.size-58a819754b82","data.1.y-716a52c75d65","data.1.x-716a1ec4bc58","data.1.hoverinfo-716a6294530","data.1.text-716a7f7d5578","data.2.y-716a7d767aab","data.2.x-716a6d6fb0e6","data.2.hoverinfo-716a3fc7042b","data.2.text-716a22e2c3c3","data.2.marker.size-716a55a24919","data.2.textfont.size-716a116d343b","data.3.y-716a1880166d","data.3.x-716a1405aac","data.3.hoverinfo-716a2800d2d8","data.3.text-716a4e12776c","data.1.y-2e647cc8d217","data.1.x-2e6464592401","data.1.hoverinfo-2e64184af11f","data.1.text-2e64601c36ae","data.2.y-2e645c4a0acd","data.2.x-2e6410b4811","data.2.hoverinfo-2e64ba854a0","data.2.text-2e64584bda5a","data.2.marker.size-2e645bec77ff","data.2.textfont.size-2e641ba357f","data.3.y-2e64680e25bb","data.3.x-2e6478cf4d5b","data.3.hoverinfo-2e6471dfcf53","data.3.text-2e641ca48c8d","data.1.y-55e33ec0fe20","data.1.x-55e3706c070f","data.1.hoverinfo-55e34443a372","data.1.text-55e3349fb461","data.2.y-55e360fb6744","data.2.x-55e31938d31a","data.2.hoverinfo-55e361ab5ce5","data.2.text-55e3395ff07b","data.2.marker.size-55e349a538aa","data.2.textfont.size-55e37e2b46ab","data.3.y-55e34b2cc543","data.3.x-55e3684ad843","data.3.hoverinfo-55e39bc4c33","data.3.text-55e3292ead43","data.1.y-16bb4a18140e","data.1.x-16bb72ccc922","data.1.hoverinfo-16bb62a9120f","data.1.text-16bb49e0c963","data.2.y-16bb44c5a879","data.2.x-16bbcb7c335","data.2.hoverinfo-16bb7470d318","data.2.text-16bb1b330861","data.2.marker.size-16bb336b263a","data.2.textfont.size-16bb3f9ac435","data.3.y-16bb49c79432","data.3.x-16bb4dd28475","data.3.hoverinfo-16bb37f6453d","data.3.text-16bb93bc47f","data.1.y-f8e425ef5f2d","data.1.x-f8e465196d0","data.1.hoverinfo-f8e4568434ed","data.1.text-f8e41aedffb","data.2.y-f8e47ff2d899","data.2.x-f8e4206a666f","data.2.hoverinfo-f8e4296b1209","data.2.text-f8e4346d221d","data.2.marker.size-f8e468dab8ce","data.2.textfont.size-f8e46f9b1229","data.3.y-f8e42dc57afd","data.3.x-f8e4d8f85","data.3.hoverinfo-f8e47a4964c9","data.3.text-f8e4687806d7","data.1.y-bb22515e6201","data.1.x-bb22b745963","data.1.hoverinfo-bb223987875","data.1.text-bb22f0c4b2b","data.2.y-bb22701afbc4","data.2.x-bb227b873a5b","data.2.hoverinfo-bb226b086bb8","data.2.text-bb2275d833ed","data.2.marker.size-bb224539490c","data.2.textfont.size-bb2233ead655","data.3.y-bb227e9d8113","data.3.x-bb2216854756","data.3.hoverinfo-bb2280e6aa7","data.3.text-bb226a7bfe12","data.1.y-50ec42bbf69d","data.1.x-50ec423bdfa5","data.1.hoverinfo-50ec68d7eb9b","data.1.text-50ec37ad42e3","data.2.y-50ec500261a3","data.2.x-50ec4c583d5e","data.2.hoverinfo-50ec35250d7a","data.2.text-50ec1397dfd8","data.2.marker.size-50ec57e8e7f4","data.2.textfont.size-50ec7bd47142","data.1.y-ccea72c29f4c","data.1.x-ccea47687170","data.1.hoverinfo-ccea19ef94b0","data.1.text-ccea400abc1d","data.2.y-cceac434c4","data.2.x-ccea51643040","data.2.hoverinfo-ccea89be37f","data.2.text-ccea3274ab43","data.2.marker.size-ccea997d596","data.2.textfont.size-ccea4f476fc5","data.3.y-ccea5afb172c","data.3.x-ccea1aae785e","data.1.y-506d30a7929b","data.1.x-506d498a1711","data.1.hoverinfo-506d8f082cf","data.1.text-506d661be89e","data.2.y-506d32451171","data.2.x-506d547c2b7f","data.2.hoverinfo-506d240bca2e","data.2.text-506d206a47f","data.2.marker.size-506d2198ee3","data.2.textfont.size-506d5bf3da28","data.3.y-506d6677a741","data.3.x-506d3985d0f5","data.3.hoverinfo-506d59a254","data.3.text-506d7cb038f9","data.1.y-f678b3e157","data.1.x-f67598f1b37","data.1.hoverinfo-f674243e5d0","data.1.text-f6777a4dcac","data.2.y-f676893dd91","data.2.x-f6743b7903a","data.2.hoverinfo-f67485df291","data.2.text-f67fe032b5","data.2.marker.size-f6748211137","data.2.textfont.size-f6772f156df","data.3.y-f67427e856d","data.3.x-f6769d936","data.3.hoverinfo-f6725336870","data.3.text-f67520da424","data.1.y-9cc248ee261b","data.1.x-9cc2b07dc05","data.1.hoverinfo-9cc230fdd1eb","data.1.text-9cc267e0b46d","data.2.y-9cc251659562","data.2.x-9cc264327ead","data.2.hoverinfo-9cc22f1ac33f","data.2.text-9cc26087542","data.2.marker.size-9cc2154a4326","data.2.textfont.size-9cc23e7e7eb5","data.3.y-9cc262b0bd20","data.3.x-9cc24150b27e","data.3.hoverinfo-9cc218f68fb2","data.3.text-9cc26353fbeb","data.1.y-2474728db510","data.1.x-2474356a6831","data.1.hoverinfo-24745cde845c","data.1.text-247414c3e3a6","data.2.y-24744896b1f0","data.2.x-24741d7c28cb","data.2.hoverinfo-2474425a368c","data.2.text-247430b3435c","data.2.marker.size-2474490b65fe","data.2.textfont.size-2474b552c29","data.3.y-24744c63d8f","data.3.x-247472f379bb","data.3.hoverinfo-24744ebd1ef2","data.3.text-2474623aca40","data.1.y-b14b810a086","data.1.x-b14b7b9ac18c","data.1.hoverinfo-b14b6d190db9","data.1.text-b14b7d424a4","data.2.y-b14b78b18eff","data.2.x-b14b51234540","data.2.hoverinfo-b14b6297965d","data.2.text-b14b4e10e63c","data.2.marker.size-b14b377b952e","data.2.textfont.size-b14b127f1b77","data.3.y-b14b56e42b1d","data.3.x-b14b1dcaa97c","data.3.hoverinfo-b14b643d1b2b","data.3.text-b14b67c2d776","data.1.y-139d94550257a","data.1.x-139d910cc9023","data.1.hoverinfo-139d9660af272","data.1.text-139d958b34eb4","data.2.y-139d963f438ea","data.2.x-139d936c4bdea","data.2.hoverinfo-139d92e9069bd","data.2.text-139d9b0e0f2d","data.2.marker.size-139d948065906","data.2.textfont.size-139d918bebddb","data.3.y-139d912a2818e","data.3.x-139d96ae79b30","data.3.hoverinfo-139d9b7da325","data.3.text-139d96561d807","data.1.y-3b707790e6eb","data.1.x-3b704a288ba0","data.1.hoverinfo-3b702be6db69","data.1.text-3b70414ee103","data.2.y-3b702196ad74","data.2.x-3b702b55abe6","data.2.hoverinfo-3b705889f44","data.2.text-3b704c902c32","data.2.marker.size-3b70d45ade3","data.2.textfont.size-3b70599b18e3","data.3.y-3b70557f0d0a","data.3.x-3b708313760","data.3.hoverinfo-3b70572a83d3","data.3.text-3b702834be5a","data.1.y-9cae722032ac","data.1.x-9cae1fdef4bd","data.1.hoverinfo-9cae6695b4a3","data.1.text-9cae6e866df2","data.2.y-9cae3b9c638e","data.2.x-9cae184c1e35","data.2.hoverinfo-9cae2d533609","data.2.text-9cae3200a01e","data.2.marker.size-9cae47102b37","data.2.textfont.size-9cae76854c53","data.3.y-9cae295619ef","data.3.x-9cae53c0af1c","data.3.hoverinfo-9caef288239","data.3.text-9cae2c7d73f5","data.1.y-3f1534367616","data.1.x-3f156382b921","data.1.hoverinfo-3f151b485891","data.1.text-3f152aaea595","data.2.y-3f152ff8ef17","data.2.x-3f1518e79c","data.2.hoverinfo-3f15630db2d0","data.2.text-3f151856a87e","data.2.marker.size-3f15614ff4ad","data.2.textfont.size-3f154848bbc4","data.1.y-66552c76d39","data.1.x-66522d3e3a4","data.1.hoverinfo-66550635d9","data.1.text-6655ab93c22","data.2.y-665371b0ab6","data.2.x-665505c4efd","data.2.hoverinfo-6655c45ed42","data.2.text-66572dbb761","data.2.marker.size-66536e47c30","data.2.textfont.size-66552954f77","data.3.y-665489437fc","data.3.x-6657ae7a69d"
"Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41720395419355","Jan","text","1.41720395419355 oC","10.2625228632026","2.1258","Jan","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41720395419355","Jan","text","1.41720395419355 oC","10.2625228632026","2.054903226","Jan","text","2018 2.054903226 oC","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41720395419355","Jan","text","1.41720395419355 oC","10.2625228632026","2.054903226","Jan","text","2018 2.054903226 oC","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41720395419355","Jan","text","1.41720395419355 oC","10.2625228632026","2.054903226","Jan","text","2018 2.054903226 oC","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41720395419355","Jan","text","1.41720395419355 oC","10.2625228632026","2.054903226","Jan","text","2018 2.054903226 oC","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.4371320564375","Jan","text","1.4371320564375 oC","11.3319481186771","0.578129032","Jan","text","2019 0.578129032 oC","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.4371320564375","Jan","text","1.4371320564375 oC","11.3319481186771","0.578129032","Jan","text","2019 0.578129032 oC","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.4371320564375","Jan","text","1.4371320564375 oC","11.3319481186771","0.578129032","Jan","text","2019 0.578129032 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41110166175758","Jan","text","1.41110166175758 oC","11.2533504298326","11.2533504298326","3.665354839","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41110166175758","Jan","text","1.41110166175758 oC","11.2533504298326","11.2533504298326","3.665354839","Jan","text","2020 3.665354839 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41110166175758","Jan","text","1.41110166175758 oC","11.2533504298326","11.2533504298326","3.665354839","Jan","text","2020 3.665354839 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41110166175758","Jan","text","1.41110166175758 oC","11.2533504298326","11.2533504298326","3.665354839","Jan","text","2020 3.665354839 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41110166175758","Jan","text","1.41110166175758 oC","11.2533504298326","11.2533504298326","3.665354839","Jan","text","2020 3.665354839 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.41110166175758","Jan","text","1.41110166175758 oC","11.2533504298326","11.2533504298326","3.665354839","Jan","text","2020 3.665354839 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.47740322579412","Jan","text","1.47740322579412 oC","11.3155577217871","11.3155577217871","-2.003225806","Jan","text","1987 -2.003225806 oC","1.47740322579412","Jan","text","1.47740322579412 oC","11.3155577217871","11.3155577217871","0.692322581","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.47740322579412","Jan","text","1.47740322579412 oC","11.3155577217871","11.3155577217871","0.692322581","Jan","text","2020 0.692322581 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.47740322579412","Jan","text","1.47740322579412 oC","11.3155577217871","11.3155577217871","0.692322581","Jan","text","2021 0.692322581 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.47740322579412","Jan","text","1.47740322579412 oC","11.3155577217871","11.3155577217871","0.692322581","Jan","text","2021 0.692322581 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.477403226","Jan","text","1.477403226 oC","11.3155577214194","11.3155577214194","0.692322581","Jan","text","2021 0.692322581 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.477403226","Jan","text","1.477403226 oC","11.3155577214194","11.3155577214194","0.692322581","Jan","text","2021 0.692322581 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","0.270032258","Jan","text","2022 0.270032258 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","0.270032258","Jan","text","2022 0.270032258 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","0.270032258","Jan","text","2022 0.270032258 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","0.270032258","Jan","text","2022 0.270032258 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","0.270032258","Jan","text","2022 0.270032258 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.45497235022857","Jan","text","1.45497235022857 oC","11.0175110930366","11.0175110930366","0.270032258","Jan","text","2022 0.270032258 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.2777937717404","10.2777937717404","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42205734766667","Jan","text","1.42205734766667 oC","10.277793771740393","10.277793771740393","1.452","Jan","text","2023 1.452 oC","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42286660854054","Jan","text","1.42286660854054 oC","10.36284801420189","10.36284801420189","-2.003225806","Jan","text","1987 -2.003225806 oC","1.42286660854054","Jan","text","1.42286660854054 oC","10.36284801420189","10.36284801420189","0.307482759","Jan"
