"layout.xaxis.categoryarray","data.1.y","data.1.x","data.1.hoverinfo","data.1.text","data.2.y","data.2.x","data.2.hoverinfo","data.2.text","data.2.marker.size","data.3.y","data.3.x","layout.xaxis.categoryarray-7f642be4c06","data.1.y-7f65b714025","data.1.x-7f6682a6c09","data.1.hoverinfo-7f6391af84c","data.1.text-7f619a362de","data.2.y-7f635afe9f8","data.2.x-7f63029b451","data.2.hoverinfo-7f61fd4a8b","data.2.text-7f61c28ecb2","data.2.marker.size-7f642cba88f","data.3.y-7f648a7668b","data.3.x-7f6663d54f0","data.3.hoverinfo-7f644938d00","data.3.text-7f6330e1e2c","layout.xaxis.categoryarray-80e2d7b57c0","data.1.y-80e7cbe1593","data.1.x-80e237aa5e0","data.1.hoverinfo-80e49202752","data.1.text-80e5df59dff","data.2.y-80e2858008a","data.2.x-80e298b78b7","data.2.hoverinfo-80e3a24bb0","data.2.text-80e141711ad","data.2.marker.size-80e76897f28","data.3.y-80e3cfb57e4","data.3.x-80e19475903","data.3.hoverinfo-80e1b24e0ec","data.3.text-80e122ab3e0","layout.xaxis.categoryarray-3e04e8296ce","data.1.y-3e05f7ad6a6","data.1.x-3e079a25d42","data.1.hoverinfo-3e01298d671","data.1.text-3e070269e40","data.2.y-3e0775fb545","data.2.x-3e02c76023d","data.2.hoverinfo-3e0778d0998","data.2.text-3e04c711779","data.2.marker.size-3e014bc3024","data.3.y-3e04efc961e","data.3.x-3e028e3b415","data.3.hoverinfo-3e07d43e3ab","data.3.text-3e074182fcc","layout.xaxis.categoryarray-3de85683d9","data.1.y-3de67ea1fd5","data.1.x-3de3bd00e3f","data.1.hoverinfo-3de585768c6","data.1.text-3de529fcc79","data.2.y-3de7929464f","data.2.x-3de4c72aae","data.2.hoverinfo-3de2fc307f5","data.2.text-3de2d3f7e52","data.2.marker.size-3de237e50b3","data.3.y-3de39e429f9","data.3.x-3de327fb820","data.3.hoverinfo-3de5f1156c6","data.3.text-3de6b5811ec","layout.xaxis.categoryarray-aa64ced7955","data.1.y-aa67ab8e2e7","data.1.x-aa638eaa3","data.1.hoverinfo-aa618b47372","data.1.text-aa66f074e09","data.2.y-aa6489469d1","data.2.x-aa67af3d91","data.2.hoverinfo-aa61f2fe88","data.2.text-aa6782493b7","data.2.marker.size-aa6295e1100","data.3.y-aa65eae2c37","data.3.x-aa67cd8ff70","data.3.hoverinfo-aa6a6a5219","data.3.text-aa64a33eca6","layout.xaxis.categoryarray-9db410a972d","data.1.y-9db1e4b2cb7","data.1.x-9db5964b1ea","data.1.hoverinfo-9db61dca77f","data.1.text-9db5d78b50a","data.2.y-9db1fb5d377","data.2.x-9db5a4e39e4","data.2.hoverinfo-9db45bad60d","data.2.text-9db6d3b133e","data.2.marker.size-9db416c8378","data.3.y-9db3b2b5cd6","data.3.x-9db1bdc03f3","data.3.hoverinfo-9db98754cf","data.3.text-9db13d0e6ec","layout.xaxis.categoryarray-78f62cab8f8f","data.1.y-78f6335e0c32","data.1.x-78f66372c0f6","data.1.hoverinfo-78f62da897c","data.1.text-78f659782d5a","data.2.y-78f660e99d99","data.2.x-78f6969d984","data.2.hoverinfo-78f64476df0","data.2.text-78f66d82a9c1","data.2.marker.size-78f61d56f612","data.3.y-78f6383526ca","data.3.x-78f62985b49a","data.3.hoverinfo-78f6913ffc2","data.3.text-78f67ffc1e35","data.1.y-13a462de0432","data.1.x-13a45de5a153","data.1.hoverinfo-13a4ec2804e","data.1.text-13a43758874","data.2.y-13a419517972","data.2.x-13a433fc385a","data.2.hoverinfo-13a473d7b75f","data.2.text-13a45747f963","data.2.marker.size-13a43645ff59","data.2.textfont.size-13a42d7f47e5","data.3.y-13a47f4922b8","data.3.x-13a41a869f51","data.1.y-604f7c6c664","data.1.x-604fb0ad339","data.1.hoverinfo-604f73b148d8","data.1.text-604f7c25983e","data.2.y-604f82e4e1f","data.2.x-604f180ad96b","data.2.hoverinfo-604f70480c21","data.2.text-604fa14841e","data.2.marker.size-604f48edd2bd","data.2.textfont.size-604f75a69bb2","data.3.y-604fd37ff76","data.3.x-604f5764a2c1","data.3.hoverinfo-604fff959ba","data.3.text-604f3b71ca87","data.1.y-8d8816572347","data.1.x-8d8832cd15c6","data.1.hoverinfo-8d8836509438","data.1.text-8d8864330463","data.2.y-8d88516532f9","data.2.x-8d884af5a32e","data.2.hoverinfo-8d8844ac4774","data.2.text-8d88a8733e5","data.2.marker.size-8d88326004c9","data.2.textfont.size-8d883dda41f5","data.3.y-8d8844205b8c","data.3.x-8d88285a6745","data.3.hoverinfo-8d884731f7b5","data.3.text-8d88217db097","data.1.y-fc2b32d66eb8","data.1.x-fc2b1bff0c1b","data.1.hoverinfo-fc2b573cef9","data.1.text-fc2b7619403a","data.2.y-fc2b73c7dc68","data.2.x-fc2b46576b3a","data.2.hoverinfo-fc2b1540d0ea","data.2.text-fc2b5253bd8c","data.2.marker.size-fc2b77c15c8d","data.2.textfont.size-fc2b37a36a67","data.3.y-fc2b499eacba","data.3.x-fc2b505e0d18","data.3.hoverinfo-fc2b4eadcbe0","data.3.text-fc2b7424077a","data.1.y-217c44f2dbef","data.1.x-217c24454b46","data.1.hoverinfo-217c4150f344","data.1.text-217c299316dc","data.2.y-217c77c1dad6","data.2.x-217c58065506","data.2.hoverinfo-217c7b82a10","data.2.text-217c4bd18465","data.2.marker.size-217c284b29c6","data.2.textfont.size-217c5ea39ad4","data.3.y-217c470a04d6","data.3.x-217c62c3a209","data.3.hoverinfo-217c19c32f87","data.3.text-217c5d655547","data.1.y-4fed6095fb18","data.1.x-4fed16981632","data.1.hoverinfo-4fed5ad93834","data.1.text-4fed6af90c84","data.2.y-4fed4a4e4fa","data.2.x-4fed65b4db77","data.2.hoverinfo-4fed44b495cb","data.2.text-4fed2bd665aa","data.2.marker.size-4fed8ac9262","data.2.textfont.size-4fed79be6460","data.1.y-5e013a1ea218","data.1.x-5e013123f377","data.1.hoverinfo-5e012f4522d5","data.1.text-5e0163f1e631","data.2.y-5e011e3fce3a","data.2.x-5e016efc5159","data.2.hoverinfo-5e017740e2fb","data.2.text-5e0144f609e7","data.2.marker.size-5e017504400f","data.2.textfont.size-5e016a09d4cd","data.3.y-5e012b72151e","data.3.x-5e014ec87ada","data.1.y-17e41cc427b3","data.1.x-17e4120a6786","data.1.hoverinfo-17e4691297aa","data.1.text-17e443a34fca","data.2.y-17e416cb7977","data.2.x-17e48937f52","data.2.hoverinfo-17e4b8be4e4","data.2.text-17e4d603aa8","data.2.marker.size-17e428aaf274","data.2.textfont.size-17e46f13b287","data.3.y-17e4762df609","data.3.x-17e44374057c","data.3.hoverinfo-17e47614327c","data.3.text-17e427fea774","data.1.y-17e43e866f49","data.1.x-17e46bf441b0","data.1.hoverinfo-17e47104c12e","data.1.text-17e46f26ecf9","data.2.y-17e464900871","data.2.x-17e42c1a664b","data.2.hoverinfo-17e47931dc8b","data.2.text-17e4388667d6","data.2.marker.size-17e4b2f98","data.2.textfont.size-17e45e61a42d","data.3.y-17e45c61b6c3","data.3.x-17e41325eb97","data.3.hoverinfo-17e41e8e1053","data.3.text-17e4d1c8d1","data.1.y-6776d28d047","data.1.x-67767281ec10","data.1.hoverinfo-67762fb1492b","data.1.text-6776203abe83","data.2.y-677670b19afc","data.2.x-67761c365031","data.2.hoverinfo-677631cacf6f","data.2.text-677679f899f2","data.2.marker.size-677630431d6d","data.2.textfont.size-6776640f7dc","data.3.y-677613508fb9","data.3.x-6776e0bc497","data.3.hoverinfo-677626979cb5","data.3.text-67762bb142de","data.1.y-a1fa4d41d376","data.1.x-a1fa1ca20f9a","data.1.hoverinfo-a1fa53ae5625","data.1.text-a1fa5a99c20e","data.2.y-a1fa2493539a","data.2.x-a1fa4455b638","data.2.hoverinfo-a1fa572e3994","data.2.text-a1fa1bc65043","data.2.marker.size-a1fa78bf6cf3","data.2.textfont.size-a1fa5f8a0373","data.3.y-a1fa5de8a405","data.3.x-a1fa5468746d","data.3.hoverinfo-a1fa15b3cb66","data.3.text-a1fa4eeea0ab","data.1.y-49957280b570","data.1.x-4995600806ca","data.1.hoverinfo-49952ef5e907","data.1.text-49951295e2a7","data.2.y-49952e534b79","data.2.x-49955e800cb1","data.2.hoverinfo-499528c168ef","data.2.text-499531d037d0","data.2.marker.size-49955d00523c","data.2.textfont.size-4995401710d7","data.3.y-49952a52b420","data.3.x-49951bafb695","data.3.hoverinfo-49952cfbfe66","data.3.text-499553faf19c","data.1.y-58a83052d9e6","data.1.x-58a8f5fa3d3","data.1.hoverinfo-58a84ffc7987","data.1.text-58a8488eb717","data.2.y-58a811966c38","data.2.x-58a82a9ad98d","data.2.hoverinfo-58a81c40cdd5","data.2.text-58a862896970","data.2.marker.size-58a82b696a9a","data.2.textfont.size-58a815d5baba","data.1.y-716a2f15abf1","data.1.x-716a37cb735d","data.1.hoverinfo-716ae02fb49","data.1.text-716a65bf7cce","data.2.y-716a7e9aec91","data.2.x-716a6d216486","data.2.hoverinfo-716a2b4ed163","data.2.text-716a4394d0cb","data.2.marker.size-716a5f17e216","data.2.textfont.size-716a18fc4320","data.3.y-716a599af6b0","data.3.x-716a4cb9cac5","data.3.hoverinfo-716a39af72dd","data.3.text-716a2d9e28c1","data.1.y-2e64445962dd","data.1.x-2e644869be39","data.1.hoverinfo-2e641647b553","data.1.text-2e643dd16792","data.2.y-2e647ee6c1f2","data.2.x-2e645fc737f4","data.2.hoverinfo-2e64102aa54c","data.2.text-2e645fca28de","data.2.marker.size-2e64514137f3","data.2.textfont.size-2e6410c05c32","data.3.y-2e6444e4df35","data.3.x-2e64dfa33e9","data.3.hoverinfo-2e6425660d2a","data.3.text-2e644eea5394","data.1.y-55e35efcfc15","data.1.x-55e33309f76b","data.1.hoverinfo-55e35352abfa","data.1.text-55e35898d4d2","data.2.y-55e319bc546f","data.2.x-55e31b4b509c","data.2.hoverinfo-55e36d993fc3","data.2.text-55e36829536b","data.2.marker.size-55e37123cb39","data.2.textfont.size-55e364f34536","data.3.y-55e31f451001","data.3.x-55e36f1dc1b0","data.3.hoverinfo-55e3a9742ce","data.3.text-55e350a2e7d0","data.1.y-16bb1971f6f1","data.1.x-16bb90b5544","data.1.hoverinfo-16bb470ae7ff","data.1.text-16bb1d053ac9","data.2.y-16bb42567101","data.2.x-16bb39151aad","data.2.hoverinfo-16bb188a7122","data.2.text-16bb29097bc4","data.2.marker.size-16bb2d9c95e8","data.2.textfont.size-16bb335c9bd","data.3.y-16bb404f98f0","data.3.x-16bb29c1d58c","data.3.hoverinfo-16bb74aaefbe","data.3.text-16bb261dec9","data.1.y-f8e44f72e0d","data.1.x-f8e47ff05a06","data.1.hoverinfo-f8e47ca68188","data.1.text-f8e4178247a7","data.2.y-f8e46a2e30ff","data.2.x-f8e47e92ebce","data.2.hoverinfo-f8e45fb7624d","data.2.text-f8e496de53","data.2.marker.size-f8e430de1b72","data.2.textfont.size-f8e445dbf26e","data.3.y-f8e46b093796","data.3.x-f8e42a208fc0","data.3.hoverinfo-f8e43fbd9bdb","data.3.text-f8e43943678e","data.1.y-bb22412240e0","data.1.x-bb222fd15388","data.1.hoverinfo-bb2257c31e3e","data.1.text-bb224af6a575","data.2.y-bb226e8cac6","data.2.x-bb221d5890b5","data.2.hoverinfo-bb2221846a20","data.2.text-bb227c536c10","data.2.marker.size-bb2248dbce34","data.2.textfont.size-bb2256bedd4a","data.3.y-bb22cb251c4","data.3.x-bb22f16215f","data.3.hoverinfo-bb2275e8ebb5","data.3.text-bb22ecaf48d","data.1.y-50ec46eb5ed5","data.1.x-50ec69f1653","data.1.hoverinfo-50ec3672a68a","data.1.text-50ec2113c9f3","data.2.y-50ec1a2f817c","data.2.x-50ec24de0152","data.2.hoverinfo-50ec6b28c166","data.2.text-50ec40b14680","data.2.marker.size-50ec368b9eae","data.2.textfont.size-50ec85ecd7c","data.1.y-ccea361e536c","data.1.x-cceaf6f336","data.1.hoverinfo-ccea54d95eb8","data.1.text-cceaad9ad8d","data.2.y-ccea5911098b","data.2.x-ccea6d89b25b","data.2.hoverinfo-ccea6b1cac8b","data.2.text-ccea2784109d","data.2.marker.size-ccea4f5ec7af","data.2.textfont.size-ccea5787dade","data.3.y-ccea183251b7","data.3.x-cceaf92d1ca","data.1.y-506dfddae1e","data.1.x-506d22d23bb5","data.1.hoverinfo-506d184df9ef","data.1.text-506d2753c660","data.2.y-506d6d04dccb","data.2.x-506d5a3bcb57","data.2.hoverinfo-506dba2eb09","data.2.text-506d74f4a1d6","data.2.marker.size-506d68ad2496","data.2.textfont.size-506d3f3d298a","data.3.y-506d48724375","data.3.x-506d45aadb7b","data.3.hoverinfo-506d542f8bf8","data.3.text-506d7d8e71f5","data.1.y-f674b944bed","data.1.x-f677504db5e","data.1.hoverinfo-f6711de3457","data.1.text-f67133e44eb","data.2.y-f675d1eaa2b","data.2.x-f678361cd0","data.2.hoverinfo-f67189d9fe6","data.2.text-f67146cc1aa","data.2.marker.size-f67701e8a5f","data.2.textfont.size-f67650e9c7a","data.3.y-f672243416b","data.3.x-f676d7be95f","data.3.hoverinfo-f6762169420","data.3.text-f673856f32f","data.1.y-9cc21f7cf357","data.1.x-9cc2444be4e7","data.1.hoverinfo-9cc252a11cb8","data.1.text-9cc24f649e69","data.2.y-9cc256dc2837","data.2.x-9cc2fd45f6e","data.2.hoverinfo-9cc23fc536e0","data.2.text-9cc22c95ccd5","data.2.marker.size-9cc21ebacad1","data.2.textfont.size-9cc279596f19","data.3.y-9cc25e8d108c","data.3.x-9cc27f3987d2","data.3.hoverinfo-9cc21a042d3f","data.3.text-9cc28369071","data.1.y-247421b17ca3","data.1.x-2474b6dc29d","data.1.hoverinfo-24745303d747","data.1.text-2474212aa0e5","data.2.y-247475a92b65","data.2.x-24743560303c","data.2.hoverinfo-24743dfece84","data.2.text-247423a85be8","data.2.marker.size-2474229eea2","data.2.textfont.size-2474ef1ceca","data.3.y-2474253f3770","data.3.x-24745950ad2a","data.3.hoverinfo-24743f98ce35","data.3.text-2474490a1a31","data.1.y-b14b70acf14c","data.1.x-b14b6a15ee5e","data.1.hoverinfo-b14b45d493bb","data.1.text-b14b72efdce","data.2.y-b14b1e18e311","data.2.x-b14b73e38086","data.2.hoverinfo-b14b5d0b18da","data.2.text-b14b38cbfef","data.2.marker.size-b14bd8ce5bb","data.2.textfont.size-b14b1d3e5ef0","data.3.y-b14b69caed8f","data.3.x-b14b9b27d8c","data.3.hoverinfo-b14b2550774d","data.3.text-b14b45c8735e","data.1.y-139d96b0aebf","data.1.x-139d939a08107","data.1.hoverinfo-139d95877101f","data.1.text-139d970c39098","data.2.y-139d9374a24fe","data.2.x-139d964c2bc0d","data.2.hoverinfo-139d92cc82d29","data.2.text-139d9a0cf5b7","data.2.marker.size-139d958d7c688","data.2.textfont.size-139d93e2b3849","data.3.y-139d977c6082","data.3.x-139d976a3faa4","data.3.hoverinfo-139d979c61d6","data.3.text-139d92bdb2c81","data.1.y-3b70755112c0","data.1.x-3b701da6376c","data.1.hoverinfo-3b70b80a2a9","data.1.text-3b702a370b25","data.2.y-3b703bcbfca","data.2.x-3b705cd368b0","data.2.hoverinfo-3b703b7e2a6c","data.2.text-3b70581336f7","data.2.marker.size-3b70557dbf4d","data.2.textfont.size-3b70329a8414","data.3.y-3b703e555700","data.3.x-3b7054c2e0f8","data.3.hoverinfo-3b70463fe541","data.3.text-3b70ce4326f","data.1.y-9cae6600d514","data.1.x-9cae40a5485d","data.1.hoverinfo-9cae2331f2d3","data.1.text-9cae243d0cb2","data.2.y-9cae240c8cb4","data.2.x-9cae33e98fe9","data.2.hoverinfo-9cae2ae7249f","data.2.text-9cae2d1558ba","data.2.marker.size-9cae54743275","data.2.textfont.size-9cae189ccaa4","data.3.y-9cae5dbbe19b","data.3.x-9cae59d8b730","data.3.hoverinfo-9cae22e2de65","data.3.text-9cae5c76cac7","data.1.y-3f1513891f90","data.1.x-3f15f7730f5","data.1.hoverinfo-3f155a2f2cc1","data.1.text-3f154f236128","data.2.y-3f151bbfb1af","data.2.x-3f15462a6664","data.2.hoverinfo-3f159a85339","data.2.text-3f159efc823","data.2.marker.size-3f155d3c76ed","data.2.textfont.size-3f152ca3f16d","data.1.y-6652966d133","data.1.x-6651d308081","data.1.hoverinfo-6655b44a41f","data.1.text-66577731e08","data.2.y-66526b8dc7c","data.2.x-665329364c0","data.2.hoverinfo-6656abb9330","data.2.text-66540bc6b0e","data.2.marker.size-66512188556","data.2.textfont.size-6657d9da62","data.3.y-6656f905bf4","data.3.x-6656e852964"
"Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.21419250780645","Jan","text","4.21419250780645 oC","10.2521497652197","5.6228","Jan","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.21419250780645","Jan","text","4.21419250780645 oC","10.2521497652197","5.628645161","Jan","text","2018 5.628645161 oC","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.21419250780645","Jan","text","4.21419250780645 oC","10.2521497652197","5.628645161","Jan","text","2018 5.628645161 oC","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.21419250780645","Jan","text","4.21419250780645 oC","10.2521497652197","5.628645161","Jan","text","2018 5.628645161 oC","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.21419250780645","Jan","text","4.21419250780645 oC","10.2521497652197","5.628645161","Jan","text","2018 5.628645161 oC","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.25839415321875","Jan","text","4.25839415321875 oC","10.6890556065166","3.759903226","Jan","text","2019 3.759903226 oC","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.25839415321875","Jan","text","4.25839415321875 oC","10.6890556065166","3.759903226","Jan","text","2019 3.759903226 oC","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.25839415321875","Jan","text","4.25839415321875 oC","10.6890556065166","3.759903226","Jan","text","2019 3.759903226 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.24328836754546","Jan","text","4.24328836754546 oC","10.6792210370715","10.6792210370715","6.292483871","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.24328836754546","Jan","text","4.24328836754546 oC","10.6792210370715","10.6792210370715","6.292483871","Jan","text","2020 6.292483871 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.24328836754546","Jan","text","4.24328836754546 oC","10.6792210370715","10.6792210370715","6.292483871","Jan","text","2020 6.292483871 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.24328836754546","Jan","text","4.24328836754546 oC","10.6792210370715","10.6792210370715","6.292483871","Jan","text","2020 6.292483871 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.24328836754546","Jan","text","4.24328836754546 oC","10.6792210370715","10.6792210370715","6.292483871","Jan","text","2020 6.292483871 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.30355882352941","Jan","text","4.30355882352941 oC","10.7065172056033","10.7065172056033","2.080645161","Jan","text","1987 2.080645161 oC","4.30355882352941","Jan","text","4.30355882352941 oC","10.7065172056033","10.7065172056033","4.955258065","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.30355882352941","Jan","text","4.30355882352941 oC","10.7065172056033","10.7065172056033","4.955258065","Jan","text","2020 4.955258065 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.30355882352941","Jan","text","4.30355882352941 oC","10.7065172056033","10.7065172056033","4.955258065","Jan","text","2021 4.955258065 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.30355882352941","Jan","text","4.30355882352941 oC","10.7065172056033","10.7065172056033","4.955258065","Jan","text","2021 4.955258065 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.303558824","Jan","text","4.303558824 oC","10.706517206781","10.706517206781","4.955258065","Jan","text","2021 4.955258065 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.303558824","Jan","text","4.303558824 oC","10.706517206781","10.706517206781","4.955258065","Jan","text","2021 4.955258065 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","5.411064516","Jan","text","2022 5.411064516 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","5.411064516","Jan","text","2022 5.411064516 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","5.411064516","Jan","text","2022 5.411064516 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","5.411064516","Jan","text","2022 5.411064516 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","5.411064516","Jan","text","2022 5.411064516 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.32217880185714","Jan","text","4.32217880185714 oC","10.6802052885813","10.6802052885813","5.411064516","Jan","text","2022 5.411064516 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.5346718056222","10.5346718056222","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.35242562725","Jan","text","4.35242562725 oC","10.534671805622194","10.534671805622194","5.093866667","Jan","text","2023 5.093866667 oC","2.080645161","Jan","text","1987 2.080645161 oC","4.37246457427027","Jan","text","4.37246457427027 oC","10.574433568765643","10.574433568765643","2.080645161","Jan","text","1987 2.080645161 oC","4.37246457427027","Jan","text","4.37246457427027 oC","10.574433568765643","10.574433568765643","4.986413793","Jan"
